review,mojo_name,mojo_year,rt_name,genre,release_year,stream_year,critical_consensus,description
"Does Eddie Murphy actually have any range, or is it just an illusion created by a few early edgy roles and, later, a lot of CGI makeup and fat suits?",A Thousand Words,2012,A Thousand Words - Movie Reviews,Comedy,2012,2014,Dated jokes (A Thousand Words was shot in 2008) and removing Eddie Murphy's voice -- his greatest comedic asset -- dooms this painful mess from the start.,"Jack McCall (Eddie Murphy) is a selfish literary agent whose fast-talking ways allow him to close any deal. His next target is New Age guru Dr. Sinja (Cliff Curtis), but the savvy doctor sees right through Jack. A magical tree appears in Jack's yard, and, according to Dr. Sinja, the tree and Jack are connected; every time Jack says a word, a leaf falls from the tree. When the last leaf drops, Jack will die. With just a thousand leaves left, Jack must learn to curb his speech or he's a goner."
"Eddie Murphy should have just said the word ""No"" to this tired, formulaic comedy.",A Thousand Words,2012,A Thousand Words - Movie Reviews,Comedy,2012,2014,Dated jokes (A Thousand Words was shot in 2008) and removing Eddie Murphy's voice -- his greatest comedic asset -- dooms this painful mess from the start.,"Jack McCall (Eddie Murphy) is a selfish literary agent whose fast-talking ways allow him to close any deal. His next target is New Age guru Dr. Sinja (Cliff Curtis), but the savvy doctor sees right through Jack. A magical tree appears in Jack's yard, and, according to Dr. Sinja, the tree and Jack are connected; every time Jack says a word, a leaf falls from the tree. When the last leaf drops, Jack will die. With just a thousand leaves left, Jack must learn to curb his speech or he's a goner."
"It makes you want to see Murphy team up with Judd Apatow, or even take on a dead-serious dramatic role - do anything but star in another movie like this one.",A Thousand Words,2012,A Thousand Words - Movie Reviews,Comedy,2012,2014,Dated jokes (A Thousand Words was shot in 2008) and removing Eddie Murphy's voice -- his greatest comedic asset -- dooms this painful mess from the start.,"Jack McCall (Eddie Murphy) is a selfish literary agent whose fast-talking ways allow him to close any deal. His next target is New Age guru Dr. Sinja (Cliff Curtis), but the savvy doctor sees right through Jack. A magical tree appears in Jack's yard, and, according to Dr. Sinja, the tree and Jack are connected; every time Jack says a word, a leaf falls from the tree. When the last leaf drops, Jack will die. With just a thousand leaves left, Jack must learn to curb his speech or he's a goner."
Remember Eddie Murphy? He used to be hilarious.,A Thousand Words,2012,A Thousand Words - Movie Reviews,Comedy,2012,2014,Dated jokes (A Thousand Words was shot in 2008) and removing Eddie Murphy's voice -- his greatest comedic asset -- dooms this painful mess from the start.,"Jack McCall (Eddie Murphy) is a selfish literary agent whose fast-talking ways allow him to close any deal. His next target is New Age guru Dr. Sinja (Cliff Curtis), but the savvy doctor sees right through Jack. A magical tree appears in Jack's yard, and, according to Dr. Sinja, the tree and Jack are connected; every time Jack says a word, a leaf falls from the tree. When the last leaf drops, Jack will die. With just a thousand leaves left, Jack must learn to curb his speech or he's a goner."
"Follows directly in the footsteps of Bruce Almighty, Click, Liar Liar, Groundhog Day and any other post-Freaky Friday high-concept redemption story that inevitably crossed Tim Allen and Adam Sandler's desks at some point.",A Thousand Words,2012,A Thousand Words - Movie Reviews,Comedy,2012,2014,Dated jokes (A Thousand Words was shot in 2008) and removing Eddie Murphy's voice -- his greatest comedic asset -- dooms this painful mess from the start.,"Jack McCall (Eddie Murphy) is a selfish literary agent whose fast-talking ways allow him to close any deal. His next target is New Age guru Dr. Sinja (Cliff Curtis), but the savvy doctor sees right through Jack. A magical tree appears in Jack's yard, and, according to Dr. Sinja, the tree and Jack are connected; every time Jack says a word, a leaf falls from the tree. When the last leaf drops, Jack will die. With just a thousand leaves left, Jack must learn to curb his speech or he's a goner."
Only the most masochistic connoisseurs of the truly awful need check it out.,A Thousand Words,2012,A Thousand Words - Movie Reviews,Comedy,2012,2014,Dated jokes (A Thousand Words was shot in 2008) and removing Eddie Murphy's voice -- his greatest comedic asset -- dooms this painful mess from the start.,"Jack McCall (Eddie Murphy) is a selfish literary agent whose fast-talking ways allow him to close any deal. His next target is New Age guru Dr. Sinja (Cliff Curtis), but the savvy doctor sees right through Jack. A magical tree appears in Jack's yard, and, according to Dr. Sinja, the tree and Jack are connected; every time Jack says a word, a leaf falls from the tree. When the last leaf drops, Jack will die. With just a thousand leaves left, Jack must learn to curb his speech or he's a goner."
What you don't have is a funny movie.,A Thousand Words,2012,A Thousand Words - Movie Reviews,Comedy,2012,2014,Dated jokes (A Thousand Words was shot in 2008) and removing Eddie Murphy's voice -- his greatest comedic asset -- dooms this painful mess from the start.,"Jack McCall (Eddie Murphy) is a selfish literary agent whose fast-talking ways allow him to close any deal. His next target is New Age guru Dr. Sinja (Cliff Curtis), but the savvy doctor sees right through Jack. A magical tree appears in Jack's yard, and, according to Dr. Sinja, the tree and Jack are connected; every time Jack says a word, a leaf falls from the tree. When the last leaf drops, Jack will die. With just a thousand leaves left, Jack must learn to curb his speech or he's a goner."
The idea of taking one of Hollywood's best-known motor-mouths and reducing him to mugging and charades is definitely novel - and utterly misguided.,A Thousand Words,2012,A Thousand Words - Movie Reviews,Comedy,2012,2014,Dated jokes (A Thousand Words was shot in 2008) and removing Eddie Murphy's voice -- his greatest comedic asset -- dooms this painful mess from the start.,"Jack McCall (Eddie Murphy) is a selfish literary agent whose fast-talking ways allow him to close any deal. His next target is New Age guru Dr. Sinja (Cliff Curtis), but the savvy doctor sees right through Jack. A magical tree appears in Jack's yard, and, according to Dr. Sinja, the tree and Jack are connected; every time Jack says a word, a leaf falls from the tree. When the last leaf drops, Jack will die. With just a thousand leaves left, Jack must learn to curb his speech or he's a goner."
Even 2003 Robin Williams would have thunked this script in the fireplace by page 50.,A Thousand Words,2012,A Thousand Words - Movie Reviews,Comedy,2012,2014,Dated jokes (A Thousand Words was shot in 2008) and removing Eddie Murphy's voice -- his greatest comedic asset -- dooms this painful mess from the start.,"Jack McCall (Eddie Murphy) is a selfish literary agent whose fast-talking ways allow him to close any deal. His next target is New Age guru Dr. Sinja (Cliff Curtis), but the savvy doctor sees right through Jack. A magical tree appears in Jack's yard, and, according to Dr. Sinja, the tree and Jack are connected; every time Jack says a word, a leaf falls from the tree. When the last leaf drops, Jack will die. With just a thousand leaves left, Jack must learn to curb his speech or he's a goner."
"Even when ""A Thousand Words"" is counseling us to just be quiet and in the moment, it can't just be quiet and in the moment.",A Thousand Words,2012,A Thousand Words - Movie Reviews,Comedy,2012,2014,Dated jokes (A Thousand Words was shot in 2008) and removing Eddie Murphy's voice -- his greatest comedic asset -- dooms this painful mess from the start.,"Jack McCall (Eddie Murphy) is a selfish literary agent whose fast-talking ways allow him to close any deal. His next target is New Age guru Dr. Sinja (Cliff Curtis), but the savvy doctor sees right through Jack. A magical tree appears in Jack's yard, and, according to Dr. Sinja, the tree and Jack are connected; every time Jack says a word, a leaf falls from the tree. When the last leaf drops, Jack will die. With just a thousand leaves left, Jack must learn to curb his speech or he's a goner."
In the simplicity of its premise it embodies the notion of high-concept entertainment. In its execution it demonstrates how technical efficiency can drain the life from a story.,A Thousand Words,2012,A Thousand Words - Movie Reviews,Comedy,2012,2014,Dated jokes (A Thousand Words was shot in 2008) and removing Eddie Murphy's voice -- his greatest comedic asset -- dooms this painful mess from the start.,"Jack McCall (Eddie Murphy) is a selfish literary agent whose fast-talking ways allow him to close any deal. His next target is New Age guru Dr. Sinja (Cliff Curtis), but the savvy doctor sees right through Jack. A magical tree appears in Jack's yard, and, according to Dr. Sinja, the tree and Jack are connected; every time Jack says a word, a leaf falls from the tree. When the last leaf drops, Jack will die. With just a thousand leaves left, Jack must learn to curb his speech or he's a goner."
"Even Murphy's largely wordless, physically adroit performance can't redeem this tortured exercise in high-concept spiritualist hokum.",A Thousand Words,2012,A Thousand Words - Movie Reviews,Comedy,2012,2014,Dated jokes (A Thousand Words was shot in 2008) and removing Eddie Murphy's voice -- his greatest comedic asset -- dooms this painful mess from the start.,"Jack McCall (Eddie Murphy) is a selfish literary agent whose fast-talking ways allow him to close any deal. His next target is New Age guru Dr. Sinja (Cliff Curtis), but the savvy doctor sees right through Jack. A magical tree appears in Jack's yard, and, according to Dr. Sinja, the tree and Jack are connected; every time Jack says a word, a leaf falls from the tree. When the last leaf drops, Jack will die. With just a thousand leaves left, Jack must learn to curb his speech or he's a goner."
"The concept is unoriginal, the scenarios aren't funny, and its message is banal. Plus, Murphy alternately hams it up and phones it in.",A Thousand Words,2012,A Thousand Words - Movie Reviews,Comedy,2012,2014,Dated jokes (A Thousand Words was shot in 2008) and removing Eddie Murphy's voice -- his greatest comedic asset -- dooms this painful mess from the start.,"Jack McCall (Eddie Murphy) is a selfish literary agent whose fast-talking ways allow him to close any deal. His next target is New Age guru Dr. Sinja (Cliff Curtis), but the savvy doctor sees right through Jack. A magical tree appears in Jack's yard, and, according to Dr. Sinja, the tree and Jack are connected; every time Jack says a word, a leaf falls from the tree. When the last leaf drops, Jack will die. With just a thousand leaves left, Jack must learn to curb his speech or he's a goner."
A Thousand Words is not worth any more dismissive words. It needs to make like a tree and leave.,A Thousand Words,2012,A Thousand Words - Movie Reviews,Comedy,2012,2014,Dated jokes (A Thousand Words was shot in 2008) and removing Eddie Murphy's voice -- his greatest comedic asset -- dooms this painful mess from the start.,"Jack McCall (Eddie Murphy) is a selfish literary agent whose fast-talking ways allow him to close any deal. His next target is New Age guru Dr. Sinja (Cliff Curtis), but the savvy doctor sees right through Jack. A magical tree appears in Jack's yard, and, according to Dr. Sinja, the tree and Jack are connected; every time Jack says a word, a leaf falls from the tree. When the last leaf drops, Jack will die. With just a thousand leaves left, Jack must learn to curb his speech or he's a goner."
"A Thousand Words marks yet another lazy, ""family-friendly"" comedy in which Murphy phones it in -- remember when this guy was dangerously funny? -- and wastes the talents of a supporting cast that also includes Allison Janney and Jack McBrayer.",A Thousand Words,2012,A Thousand Words - Movie Reviews,Comedy,2012,2014,Dated jokes (A Thousand Words was shot in 2008) and removing Eddie Murphy's voice -- his greatest comedic asset -- dooms this painful mess from the start.,"Jack McCall (Eddie Murphy) is a selfish literary agent whose fast-talking ways allow him to close any deal. His next target is New Age guru Dr. Sinja (Cliff Curtis), but the savvy doctor sees right through Jack. A magical tree appears in Jack's yard, and, according to Dr. Sinja, the tree and Jack are connected; every time Jack says a word, a leaf falls from the tree. When the last leaf drops, Jack will die. With just a thousand leaves left, Jack must learn to curb his speech or he's a goner."
"When it comes to its underlying racial message, ""The Ridiculous Six"" still grates, and there are obvious moments when it appears to be punching down almost without realizing it.",The Ridiculous 6,2015,The Ridiculous 6 - Movie Reviews,"Comedy , Western",In Theaters:,2017,"Every bit as lazily offensive as its cast and concept would suggest, The Ridiculous Six is standard couch fare for Adam Sandler fanatics and must-avoid viewing for film enthusiasts of every other persuasion.","White Knife, an orphan raised by Native Americans, discovers that five outlaws are actually his half-brothers. Together, they set out to save their wayward father."
"""The Ridiculous 6 is everything wrong with Hollywood for the past two decades.""",The Ridiculous 6,2015,The Ridiculous 6 - Movie Reviews,"Comedy , Western",In Theaters:,2017,"Every bit as lazily offensive as its cast and concept would suggest, The Ridiculous Six is standard couch fare for Adam Sandler fanatics and must-avoid viewing for film enthusiasts of every other persuasion.","White Knife, an orphan raised by Native Americans, discovers that five outlaws are actually his half-brothers. Together, they set out to save their wayward father."
"It's a lazy pastiche of westerns and western spoofs, replete with lazy, racist jokes that can't just be waved away with a waft of the irony card. Woeful.",The Ridiculous 6,2015,The Ridiculous 6 - Movie Reviews,"Comedy , Western",In Theaters:,2017,"Every bit as lazily offensive as its cast and concept would suggest, The Ridiculous Six is standard couch fare for Adam Sandler fanatics and must-avoid viewing for film enthusiasts of every other persuasion.","White Knife, an orphan raised by Native Americans, discovers that five outlaws are actually his half-brothers. Together, they set out to save their wayward father."
"With the lazy, misshapen ""The Ridiculous 6,"" Adam Sandler robs his new Netflix benefactors blind.",The Ridiculous 6,2015,The Ridiculous 6 - Movie Reviews,"Comedy , Western",In Theaters:,2017,"Every bit as lazily offensive as its cast and concept would suggest, The Ridiculous Six is standard couch fare for Adam Sandler fanatics and must-avoid viewing for film enthusiasts of every other persuasion.","White Knife, an orphan raised by Native Americans, discovers that five outlaws are actually his half-brothers. Together, they set out to save their wayward father."
"Peer through this dopey haze long enough, and you can't fail to notice the cavalier racial attitudes, the endlessly pliable women; you'd have every right to be outraged, were it not now par for the Sandler course.",The Ridiculous 6,2015,The Ridiculous 6 - Movie Reviews,"Comedy , Western",In Theaters:,2017,"Every bit as lazily offensive as its cast and concept would suggest, The Ridiculous Six is standard couch fare for Adam Sandler fanatics and must-avoid viewing for film enthusiasts of every other persuasion.","White Knife, an orphan raised by Native Americans, discovers that five outlaws are actually his half-brothers. Together, they set out to save their wayward father."
"Thanks for nothing, Netflix.",The Ridiculous 6,2015,The Ridiculous 6 - Movie Reviews,"Comedy , Western",In Theaters:,2017,"Every bit as lazily offensive as its cast and concept would suggest, The Ridiculous Six is standard couch fare for Adam Sandler fanatics and must-avoid viewing for film enthusiasts of every other persuasion.","White Knife, an orphan raised by Native Americans, discovers that five outlaws are actually his half-brothers. Together, they set out to save their wayward father."
You can watch The Ridiculous 6 whenever you'd like from the comfort of your own home. Lucky you.,The Ridiculous 6,2015,The Ridiculous 6 - Movie Reviews,"Comedy , Western",In Theaters:,2017,"Every bit as lazily offensive as its cast and concept would suggest, The Ridiculous Six is standard couch fare for Adam Sandler fanatics and must-avoid viewing for film enthusiasts of every other persuasion.","White Knife, an orphan raised by Native Americans, discovers that five outlaws are actually his half-brothers. Together, they set out to save their wayward father."
"""Why bother?"" Sandler and his collaborators seem to be asking over the course of a very long two hours. And streaming viewers will hopefully respond in kind.",The Ridiculous 6,2015,The Ridiculous 6 - Movie Reviews,"Comedy , Western",In Theaters:,2017,"Every bit as lazily offensive as its cast and concept would suggest, The Ridiculous Six is standard couch fare for Adam Sandler fanatics and must-avoid viewing for film enthusiasts of every other persuasion.","White Knife, an orphan raised by Native Americans, discovers that five outlaws are actually his half-brothers. Together, they set out to save their wayward father."
"The jokes are often juvenile and gross, unsophisticated and insensitive, but one does not wish to strike juvenility or grossness or even insensitivity outright from the comic tool kit; these just aren't all that good.",The Ridiculous 6,2015,The Ridiculous 6 - Movie Reviews,"Comedy , Western",In Theaters:,2017,"Every bit as lazily offensive as its cast and concept would suggest, The Ridiculous Six is standard couch fare for Adam Sandler fanatics and must-avoid viewing for film enthusiasts of every other persuasion.","White Knife, an orphan raised by Native Americans, discovers that five outlaws are actually his half-brothers. Together, they set out to save their wayward father."
"Defined by the insubstantial amateurishness most frequently found on low-level Vine accounts, The Ridiculous Six practically erases the memory of the A-list Adam Sandler who starred in widely beloved, reliably bankable comedies.",The Ridiculous 6,2015,The Ridiculous 6 - Movie Reviews,"Comedy , Western",In Theaters:,2017,"Every bit as lazily offensive as its cast and concept would suggest, The Ridiculous Six is standard couch fare for Adam Sandler fanatics and must-avoid viewing for film enthusiasts of every other persuasion.","White Knife, an orphan raised by Native Americans, discovers that five outlaws are actually his half-brothers. Together, they set out to save their wayward father."
Stream at your peril.,The Ridiculous 6,2015,The Ridiculous 6 - Movie Reviews,"Comedy , Western",In Theaters:,2017,"Every bit as lazily offensive as its cast and concept would suggest, The Ridiculous Six is standard couch fare for Adam Sandler fanatics and must-avoid viewing for film enthusiasts of every other persuasion.","White Knife, an orphan raised by Native Americans, discovers that five outlaws are actually his half-brothers. Together, they set out to save their wayward father."
The good news is that this movie doesn't feature many instances of Sandler making half-assed schoolyard taunts passed off as jokes. The bad news is that freeing himself of the joke-telling burden doesn't seem to cheer him up.,The Ridiculous 6,2015,The Ridiculous 6 - Movie Reviews,"Comedy , Western",In Theaters:,2017,"Every bit as lazily offensive as its cast and concept would suggest, The Ridiculous Six is standard couch fare for Adam Sandler fanatics and must-avoid viewing for film enthusiasts of every other persuasion.","White Knife, an orphan raised by Native Americans, discovers that five outlaws are actually his half-brothers. Together, they set out to save their wayward father."
"At its worst, ""The Ridiculous 6"" plays the Donald Trump card of sneering at political correctness in one scene, and then make amends for being a jerk in the next.",The Ridiculous 6,2015,The Ridiculous 6 - Movie Reviews,"Comedy , Western",In Theaters:,2017,"Every bit as lazily offensive as its cast and concept would suggest, The Ridiculous Six is standard couch fare for Adam Sandler fanatics and must-avoid viewing for film enthusiasts of every other persuasion.","White Knife, an orphan raised by Native Americans, discovers that five outlaws are actually his half-brothers. Together, they set out to save their wayward father."
"The scenery ain't bad but the laughs are tumbleweed-sparse in ""The Ridiculous 6,"" a Western sendup so lazy and aimless, it barely qualifies as parody.",The Ridiculous 6,2015,The Ridiculous 6 - Movie Reviews,"Comedy , Western",In Theaters:,2017,"Every bit as lazily offensive as its cast and concept would suggest, The Ridiculous Six is standard couch fare for Adam Sandler fanatics and must-avoid viewing for film enthusiasts of every other persuasion.","White Knife, an orphan raised by Native Americans, discovers that five outlaws are actually his half-brothers. Together, they set out to save their wayward father."
"It's like someone put ideas for Western-themed sketch comedy on a board and then Sandler threw darts at it to determine its order. The film has no flow, no rhythm, and absolutely no reason to be 119 minutes.",The Ridiculous 6,2015,The Ridiculous 6 - Movie Reviews,"Comedy , Western",In Theaters:,2017,"Every bit as lazily offensive as its cast and concept would suggest, The Ridiculous Six is standard couch fare for Adam Sandler fanatics and must-avoid viewing for film enthusiasts of every other persuasion.","White Knife, an orphan raised by Native Americans, discovers that five outlaws are actually his half-brothers. Together, they set out to save their wayward father."
"I watched this, so you don't have to.",Cabin Fever,2016,Cabin Fever - Movie Reviews,Horror,2016,2016,No need for a quarantine -- enthusiasm for this inert remake is not contagious.,"Fresh out of college, five friends (Nadine Crocker, Matthew Daddario, Samuel Davis) face the horrors of a flesh-eating virus while staying at a remote cabin."
"In the end, there's little else to say, this new Cabin Fever a bloody misfire that shouldn't even exist in the first place.",Cabin Fever,2016,Cabin Fever - Movie Reviews,Horror,2016,2016,No need for a quarantine -- enthusiasm for this inert remake is not contagious.,"Fresh out of college, five friends (Nadine Crocker, Matthew Daddario, Samuel Davis) face the horrors of a flesh-eating virus while staying at a remote cabin."
For fans of graphic horror only.,Cabin Fever,2016,Cabin Fever - Movie Reviews,Horror,2016,2016,No need for a quarantine -- enthusiasm for this inert remake is not contagious.,"Fresh out of college, five friends (Nadine Crocker, Matthew Daddario, Samuel Davis) face the horrors of a flesh-eating virus while staying at a remote cabin."
One to avoid.,Cabin Fever,2016,Cabin Fever - Movie Reviews,Horror,2016,2016,No need for a quarantine -- enthusiasm for this inert remake is not contagious.,"Fresh out of college, five friends (Nadine Crocker, Matthew Daddario, Samuel Davis) face the horrors of a flesh-eating virus while staying at a remote cabin."
"Roth's charcoal sense of humor is missing, the cruel irony lacking its hellish zing.",Cabin Fever,2016,Cabin Fever - Movie Reviews,Horror,2016,2016,No need for a quarantine -- enthusiasm for this inert remake is not contagious.,"Fresh out of college, five friends (Nadine Crocker, Matthew Daddario, Samuel Davis) face the horrors of a flesh-eating virus while staying at a remote cabin."
This dud sets a new standard for the term 'pointless remake.',Cabin Fever,2016,Cabin Fever - Movie Reviews,Horror,2016,2016,No need for a quarantine -- enthusiasm for this inert remake is not contagious.,"Fresh out of college, five friends (Nadine Crocker, Matthew Daddario, Samuel Davis) face the horrors of a flesh-eating virus while staying at a remote cabin."
"Roth isn't exactly known for being critically defensible or for exercising directorial restraint, but Travis Z somehow manages to up the gore quotient.",Cabin Fever,2016,Cabin Fever - Movie Reviews,Horror,2016,2016,No need for a quarantine -- enthusiasm for this inert remake is not contagious.,"Fresh out of college, five friends (Nadine Crocker, Matthew Daddario, Samuel Davis) face the horrors of a flesh-eating virus while staying at a remote cabin."
Who benefits from the existence of this film?,Cabin Fever,2016,Cabin Fever - Movie Reviews,Horror,2016,2016,No need for a quarantine -- enthusiasm for this inert remake is not contagious.,"Fresh out of college, five friends (Nadine Crocker, Matthew Daddario, Samuel Davis) face the horrors of a flesh-eating virus while staying at a remote cabin."
"Travis Zariwny predictably scrubs all the edges and eccentricities down, however, fashioning another impersonally polished cover jam.",Cabin Fever,2016,Cabin Fever - Movie Reviews,Horror,2016,2016,No need for a quarantine -- enthusiasm for this inert remake is not contagious.,"Fresh out of college, five friends (Nadine Crocker, Matthew Daddario, Samuel Davis) face the horrors of a flesh-eating virus while staying at a remote cabin."
"Scene for scene, line for line, gag for gag, it's basically the same movie. And the original was no masterpiece to begin with.",Cabin Fever,2016,Cabin Fever - Movie Reviews,Horror,2016,2016,No need for a quarantine -- enthusiasm for this inert remake is not contagious.,"Fresh out of college, five friends (Nadine Crocker, Matthew Daddario, Samuel Davis) face the horrors of a flesh-eating virus while staying at a remote cabin."
"Zariwny lacks Roth's love for peeling flesh and tar-colored blood-geysers, making this all feel weirdly pointless.",Cabin Fever,2016,Cabin Fever - Movie Reviews,Horror,2016,2016,No need for a quarantine -- enthusiasm for this inert remake is not contagious.,"Fresh out of college, five friends (Nadine Crocker, Matthew Daddario, Samuel Davis) face the horrors of a flesh-eating virus while staying at a remote cabin."
"The film's pace never deviates from its hushed, deliberate, anticipatory gaze - it's stuck in thriller-foreplay mode.",Dark Crimes,2016,Dark Crimes - Movie Reviews,"Mystery & Thriller , Crime , Drama",2018,2018,"Dark Crimes is a rote, unpleasant thriller that fails to parlay its compelling true story and a committed Jim Carrey performance into even modest chills.",A hard-boiled detective becomes suspicious of an author when the incidents described in his hit novel resemble the inner-workings of an unsolved murder.
"The screenplay teeters between depraved and confusing (""Truth is what you make it. Reality is perception."") Say what?",Dark Crimes,2016,Dark Crimes - Movie Reviews,"Mystery & Thriller , Crime , Drama",2018,2018,"Dark Crimes is a rote, unpleasant thriller that fails to parlay its compelling true story and a committed Jim Carrey performance into even modest chills.",A hard-boiled detective becomes suspicious of an author when the incidents described in his hit novel resemble the inner-workings of an unsolved murder.
Source material with great dramatic potential. Talented director and screenwriter. Intriguing cast. That's a promising menu - but the end product leaves a sour taste.,Dark Crimes,2016,Dark Crimes - Movie Reviews,"Mystery & Thriller , Crime , Drama",2018,2018,"Dark Crimes is a rote, unpleasant thriller that fails to parlay its compelling true story and a committed Jim Carrey performance into even modest chills.",A hard-boiled detective becomes suspicious of an author when the incidents described in his hit novel resemble the inner-workings of an unsolved murder.
That this exercise in vulgarity was made at all is shameful.,Dark Crimes,2016,Dark Crimes - Movie Reviews,"Mystery & Thriller , Crime , Drama",2018,2018,"Dark Crimes is a rote, unpleasant thriller that fails to parlay its compelling true story and a committed Jim Carrey performance into even modest chills.",A hard-boiled detective becomes suspicious of an author when the incidents described in his hit novel resemble the inner-workings of an unsolved murder.
"A good story gets stuck in a puddle of mood in ""Dark Crimes,"" a film that strays from its fascinating source - a real-life murder case - into a less successful attempt at noir.",Dark Crimes,2016,Dark Crimes - Movie Reviews,"Mystery & Thriller , Crime , Drama",2018,2018,"Dark Crimes is a rote, unpleasant thriller that fails to parlay its compelling true story and a committed Jim Carrey performance into even modest chills.",A hard-boiled detective becomes suspicious of an author when the incidents described in his hit novel resemble the inner-workings of an unsolved murder.
"Carrey's quietly exacting, uncharacteristic performance, though not qualifying as a saving grace, hints at some promising new career directions in the same manner Robin Williams successfully tapped a darker side with ""One Hour Photo.""",Dark Crimes,2016,Dark Crimes - Movie Reviews,"Mystery & Thriller , Crime , Drama",2018,2018,"Dark Crimes is a rote, unpleasant thriller that fails to parlay its compelling true story and a committed Jim Carrey performance into even modest chills.",A hard-boiled detective becomes suspicious of an author when the incidents described in his hit novel resemble the inner-workings of an unsolved murder.
"A few words should be said about Carrey's performance: It may be the worst dramatic acting of his career, a charmless cartoon of self-repression.",Dark Crimes,2016,Dark Crimes - Movie Reviews,"Mystery & Thriller , Crime , Drama",2018,2018,"Dark Crimes is a rote, unpleasant thriller that fails to parlay its compelling true story and a committed Jim Carrey performance into even modest chills.",A hard-boiled detective becomes suspicious of an author when the incidents described in his hit novel resemble the inner-workings of an unsolved murder.
"The cast is game, the production design is impressive and a few surprises await - but even as things heat up, the film somehow remains cold.",Dark Crimes,2016,Dark Crimes - Movie Reviews,"Mystery & Thriller , Crime , Drama",2018,2018,"Dark Crimes is a rote, unpleasant thriller that fails to parlay its compelling true story and a committed Jim Carrey performance into even modest chills.",A hard-boiled detective becomes suspicious of an author when the incidents described in his hit novel resemble the inner-workings of an unsolved murder.
"There's a lot of sexual violence in the film, but it scans as unimaginatively repulsive, as well as blatantly misogynistic.",Dark Crimes,2016,Dark Crimes - Movie Reviews,"Mystery & Thriller , Crime , Drama",2018,2018,"Dark Crimes is a rote, unpleasant thriller that fails to parlay its compelling true story and a committed Jim Carrey performance into even modest chills.",A hard-boiled detective becomes suspicious of an author when the incidents described in his hit novel resemble the inner-workings of an unsolved murder.
A movie that is not just muddled in the conventional ways but down to its core.,Dark Crimes,2016,Dark Crimes - Movie Reviews,"Mystery & Thriller , Crime , Drama",2018,2018,"Dark Crimes is a rote, unpleasant thriller that fails to parlay its compelling true story and a committed Jim Carrey performance into even modest chills.",A hard-boiled detective becomes suspicious of an author when the incidents described in his hit novel resemble the inner-workings of an unsolved murder.
"Disappointments has the strange confidence of a much slicker, more decisive movie, and all of its sort-ofs don't add up to much.",The Disappointments Room,2016,The Disappointments Room - Movie Reviews,"Mystery & Thriller , Horror",2016,2016,The Disappointments Room lives down to its title with a thrill-free thriller that presumably left its stars filled with regret - and threatens to do the same for audiences.,"Dana (Kate Beckinsale), her husband David and their 5-year-old son Lucas start a new life after moving from the hustle and bustle of Brooklyn, N.Y., to a stately old manor in the quiet countryside. After settling in, Dana starts to experience terrifying visions and dreams that she cannot explain. The mystery grows when she stumbles upon a secret room in the attic. After finding the key and unlocking the door, Dana discovers the dark history of the family that lived there in the 19th century."
The Disappointments Room lives (and dies) up to its name.,The Disappointments Room,2016,The Disappointments Room - Movie Reviews,"Mystery & Thriller , Horror",2016,2016,The Disappointments Room lives down to its title with a thrill-free thriller that presumably left its stars filled with regret - and threatens to do the same for audiences.,"Dana (Kate Beckinsale), her husband David and their 5-year-old son Lucas start a new life after moving from the hustle and bustle of Brooklyn, N.Y., to a stately old manor in the quiet countryside. After settling in, Dana starts to experience terrifying visions and dreams that she cannot explain. The mystery grows when she stumbles upon a secret room in the attic. After finding the key and unlocking the door, Dana discovers the dark history of the family that lived there in the 19th century."
This spooky house flick would be better off locked up in the attic and forgotten for good.,The Disappointments Room,2016,The Disappointments Room - Movie Reviews,"Mystery & Thriller , Horror",2016,2016,The Disappointments Room lives down to its title with a thrill-free thriller that presumably left its stars filled with regret - and threatens to do the same for audiences.,"Dana (Kate Beckinsale), her husband David and their 5-year-old son Lucas start a new life after moving from the hustle and bustle of Brooklyn, N.Y., to a stately old manor in the quiet countryside. After settling in, Dana starts to experience terrifying visions and dreams that she cannot explain. The mystery grows when she stumbles upon a secret room in the attic. After finding the key and unlocking the door, Dana discovers the dark history of the family that lived there in the 19th century."
"Despite Kate Beckinsale's game efforts, D.J. Caruso's thriller proves altogether worthy of its title.",The Disappointments Room,2016,The Disappointments Room - Movie Reviews,"Mystery & Thriller , Horror",2016,2016,The Disappointments Room lives down to its title with a thrill-free thriller that presumably left its stars filled with regret - and threatens to do the same for audiences.,"Dana (Kate Beckinsale), her husband David and their 5-year-old son Lucas start a new life after moving from the hustle and bustle of Brooklyn, N.Y., to a stately old manor in the quiet countryside. After settling in, Dana starts to experience terrifying visions and dreams that she cannot explain. The mystery grows when she stumbles upon a secret room in the attic. After finding the key and unlocking the door, Dana discovers the dark history of the family that lived there in the 19th century."
There simply isn't enough freshness in the script to warrant another journey inside a dark old house.,The Disappointments Room,2016,The Disappointments Room - Movie Reviews,"Mystery & Thriller , Horror",2016,2016,The Disappointments Room lives down to its title with a thrill-free thriller that presumably left its stars filled with regret - and threatens to do the same for audiences.,"Dana (Kate Beckinsale), her husband David and their 5-year-old son Lucas start a new life after moving from the hustle and bustle of Brooklyn, N.Y., to a stately old manor in the quiet countryside. After settling in, Dana starts to experience terrifying visions and dreams that she cannot explain. The mystery grows when she stumbles upon a secret room in the attic. After finding the key and unlocking the door, Dana discovers the dark history of the family that lived there in the 19th century."
